ply_name,ply_path,file_size_mb,gaussians,properties,xyz_mean_x,xyz_mean_y,xyz_mean_z,xyz_median_x,xyz_median_y,xyz_median_z,distance_p50,distance_p95,distance_p99,distance_p995,distance_max,spatial_outlier_count_p995,spatial_outlier_percentage_p995,opacity_mean,opacity_p01,opacity_p05,opacity_p50,opacity_p95,opacity_p99,low_opacity_count_lt_0_01,low_opacity_percentage_lt_0_01,very_low_opacity_count_lt_0_005,very_low_opacity_percentage_lt_0_005,max_scale_p50,max_scale_p95,max_scale_p99,max_scale_p995,max_scale_max,scale_outlier_count_p995,scale_outlier_percentage_p995,elongation_p50,elongation_p95,elongation_p99,elongation_max,highly_elongated_count_gt_20,highly_elongated_percentage_gt_20,semantic_labelled_count,semantic_unlabelled_count,semantic_labelled_percentage,semantic_unlabelled_percentage
raw_full_ply,/content/scene3d_work/run_final/gsplat_output/splat_final.ply,114.58169078826904,484460,"['x', 'y', 'z', 'nx', 'ny', 'nz', 'f_dc_0', 'f_dc_1', 'f_dc_2', 'f_rest_0', 'f_rest_1', 'f_rest_2', 'f_rest_3', 'f_rest_4', 'f_rest_5', 'f_rest_6', 'f_rest_7', 'f_rest_8', 'f_rest_9', 'f_rest_10', 'f_rest_11', 'f_rest_12', 'f_rest_13', 'f_rest_14', 'f_rest_15', 'f_rest_16', 'f_rest_17', 'f_rest_18', 'f_rest_19', 'f_rest_20', 'f_rest_21', 'f_rest_22', 'f_rest_23', 'f_rest_24', 'f_rest_25', 'f_rest_26', 'f_rest_27', 'f_rest_28', 'f_rest_29', 'f_rest_30', 'f_rest_31', 'f_rest_32', 'f_rest_33', 'f_rest_34', 'f_rest_35', 'f_rest_36', 'f_rest_37', 'f_rest_38', 'f_rest_39', 'f_rest_40', 'f_rest_41', 'f_rest_42', 'f_rest_43', 'f_rest_44', 'opacity', 'scale_0', 'scale_1', 'scale_2', 'rot_0', 'rot_1', 'rot_2', 'rot_3']",-0.4749109998319949,0.08945017112160815,0.11798098319423227,-0.6156365871429443,0.1165211908519268,0.05785692110657692,0.9918006706651905,2.007024424012182,2.5166265679568633,2.593764112123663,4.03087775031285,2423,0.5001444907732321,0.2876009373121718,0.0035051666015965934,0.0038749215977420966,0.06368129416648921,0.9992939614889287,0.9999355557292462,99625,20.564133261775996,65488,13.517731082029476,0.009130465313208751,0.031586406071255554,0.06842257736661841,0.09305239418904264,0.6501089751302718,2423,0.5001444907732321,32.27003127360764,1828.6286699707732,24595.876625236197,2262652206.6744475,289939,59.847871857325686,,,,
semantic_ply,/content/scene3d_work/run_final/splat_semantic.ply,116.89188003540039,484460,"['x', 'y', 'z', 'nx', 'ny', 'nz', 'f_dc_0', 'f_dc_1', 'f_dc_2', 'f_rest_0', 'f_rest_1', 'f_rest_2', 'f_rest_3', 'f_rest_4', 'f_rest_5', 'f_rest_6', 'f_rest_7', 'f_rest_8', 'f_rest_9', 'f_rest_10', 'f_rest_11', 'f_rest_12', 'f_rest_13', 'f_rest_14', 'f_rest_15', 'f_rest_16', 'f_rest_17', 'f_rest_18', 'f_rest_19', 'f_rest_20', 'f_rest_21', 'f_rest_22', 'f_rest_23', 'f_rest_24', 'f_rest_25', 'f_rest_26', 'f_rest_27', 'f_rest_28', 'f_rest_29', 'f_rest_30', 'f_rest_31', 'f_rest_32', 'f_rest_33', 'f_rest_34', 'f_rest_35', 'f_rest_36', 'f_rest_37', 'f_rest_38', 'f_rest_39', 'f_rest_40', 'f_rest_41', 'f_rest_42', 'f_rest_43', 'f_rest_44', 'opacity', 'scale_0', 'scale_1', 'scale_2', 'rot_0', 'rot_1', 'rot_2', 'rot_3', 'semantic_label', 'semantic_r', 'semantic_g', 'semantic_b']",-3.226143620369691,0.5159369143157883,1.1154392318621582,-4.163022756576538,0.6961619555950165,0.715163916349411,6.602902575046139,13.361744400317239,16.754415108961528,17.26795751676113,26.835526114152646,2423,0.5001444907732321,0.2876009373121718,0.0035051666015965934,0.0038749215977420966,0.06368129416648921,0.9992939614889287,0.9999355557292462,99625,20.564133261775996,65488,13.517731082029476,0.009130465313208751,0.031586406071255554,0.06842257736661841,0.09305239418904264,0.6501089751302718,2423,0.5001444907732321,32.27003127360764,1828.6286699707732,24595.876625236197,2262652206.6744475,289939,59.847871857325686,186794.0,297666.0,38.557156421582796,61.442843578417204
pruned_viewer_ply,/content/scene3d_work/run_final/splat_raw_pruned_for_viewer.ply,90.11105632781982,380995,"['x', 'y', 'z', 'nx', 'ny', 'nz', 'f_dc_0', 'f_dc_1', 'f_dc_2', 'f_rest_0', 'f_rest_1', 'f_rest_2', 'f_rest_3', 'f_rest_4', 'f_rest_5', 'f_rest_6', 'f_rest_7', 'f_rest_8', 'f_rest_9', 'f_rest_10', 'f_rest_11', 'f_rest_12', 'f_rest_13', 'f_rest_14', 'f_rest_15', 'f_rest_16', 'f_rest_17', 'f_rest_18', 'f_rest_19', 'f_rest_20', 'f_rest_21', 'f_rest_22', 'f_rest_23', 'f_rest_24', 'f_rest_25', 'f_rest_26', 'f_rest_27', 'f_rest_28', 'f_rest_29', 'f_rest_30', 'f_rest_31', 'f_rest_32', 'f_rest_33', 'f_rest_34', 'f_rest_35', 'f_rest_36', 'f_rest_37', 'f_rest_38', 'f_rest_39', 'f_rest_40', 'f_rest_41', 'f_rest_42', 'f_rest_43', 'f_rest_44', 'opacity', 'scale_0', 'scale_1', 'scale_2', 'rot_0', 'rot_1', 'rot_2', 'rot_3']",-0.4717091231491419,0.0824565582543428,0.098884808134137,-0.5472498536109924,0.1117994487285614,0.024738749489188194,0.9777920117014507,1.896848497883163,2.3837733153920846,2.454839029917163,2.5362715605454116,1905,0.5000065617659024,0.359214136316514,0.010602924624373825,0.013136542298293762,0.13338575313209464,0.9995382339854878,0.9999500707874424,0,0.0,0,0.0,0.008901982063790316,0.03214705345019179,0.06019370719592817,0.0732434955424617,0.09839102439521698,1905,0.5000065617659024,34.5864600160548,1978.9619920327536,27202.781859802122,2262652206.6744475,232983,61.15119620992402,,,,
