frame,frame_index,mask_count,mean_confidence,median_confidence,total_mask_area_percentage_sum,mean_mask_area_percentage,max_mask_area_percentage
000056.png,55,22,0.48219302703033795,0.4412849247455597,100.12339290689805,4.5510633139499115,34.422640608207615
000057.png,56,20,0.4857694372534752,0.4429035782814026,93.36132892833923,4.668066446416962,34.07236396927119
000058.png,57,20,0.4849541917443275,0.44384150207042694,96.93375260385568,4.846687630192784,33.87068954079263
000059.png,58,23,0.48287491694740625,0.48137134313583374,101.11053616208255,4.396110267916633,33.3306797224323
000060.png,59,20,0.5028101608157158,0.46856221556663513,93.8117793787897,4.690588968939485,32.92202364367313
000061.png,60,25,0.4673720467090607,0.4764100909233093,101.25582135891416,4.050232854356566,32.50407992676034
000062.png,61,24,0.4745430015027523,0.46315115690231323,97.23427403839776,4.05142808493324,29.401345380726823
000063.png,62,23,0.4863238554933797,0.44090577960014343,93.09663124096114,4.047679619172223,25.844843370616566
000064.png,63,24,0.48079897587498027,0.45730510354042053,109.41434807414188,4.558931169755912,29.97850575170163
000065.png,64,25,0.48831985354423524,0.44730815291404724,93.10193846276321,3.7240775385105285,26.317186111000545
000066.png,65,26,0.4765373067213939,0.44875863194465637,102.10497684724491,3.927114494124804,26.059785853600285
000067.png,66,24,0.48352012783288956,0.476259708404541,96.46804389072432,4.01950182878018,28.459976913585162
000068.png,67,20,0.5229583621025086,0.5198148787021637,93.65189932200241,4.682594966100121,27.756106622086005
000069.png,68,21,0.5126052853606996,0.5214500427246094,94.824131937534,4.515434854168286,27.121230214013718
000070.png,69,23,0.4851646410382312,0.4495052695274353,94.4300707187305,4.105655248640457,22.120500471015934
000071.png,70,20,0.5140490084886551,0.48172056674957275,87.93469463572555,4.396734731786277,20.374424498135838
000072.png,71,21,0.4909096530505589,0.4677931070327759,89.07574732316999,4.241702253484285,20.428160118881767
000073.png,72,20,0.5001523330807686,0.4914228767156601,86.61850362881289,4.330925181440644,20.3989703989704
000074.png,73,20,0.48333586007356644,0.4603148251771927,93.23992622961694,4.661996311480847,20.089161326274727
000075.png,74,19,0.49456483125686646,0.45938706398010254,74.05763642877044,3.897770338356339,19.75347954729398
000076.png,75,23,0.46185115498045215,0.450348824262619,100.4113096896602,4.365709116941748,19.348803884886358
000077.png,76,23,0.465940165778865,0.4181547462940216,103.02710663535406,4.479439418928437,19.002507662301475
000078.png,77,24,0.4561527334153652,0.41140997409820557,94.56938529103476,3.9403910537931153,18.699996019583647
000079.png,78,21,0.4621094592979976,0.42016905546188354,88.82498109302234,4.229761004429635,18.838647189162653
000080.png,79,23,0.44823054386221844,0.4078965485095978,89.28206557072535,3.881828937857624,18.995210232323636
000081.png,80,21,0.4502693712711334,0.4205853343009949,88.05012670992052,4.192863176662882,19.724953230107868
000082.png,81,18,0.46410762435860103,0.4187398850917816,82.03173718637639,4.557318732576466,19.189587230824344
000083.png,82,19,0.46074803408823517,0.3870207369327545,104.36452652947499,5.492869817340789,20.111053616208256
000084.png,83,20,0.4599661335349083,0.40762701630592346,86.09043505950723,4.304521752975361,20.78706099324656
000085.png,84,18,0.4815564586056603,0.4195226728916168,85.30562963552656,4.739201646418142,20.219188260425373
000086.png,85,19,0.4653594587978564,0.42918694019317627,83.1761068874471,4.3776898361814265,17.99678913080975
000087.png,86,17,0.49095751257503734,0.43368691205978394,65.03204235163,3.825414255978235,16.312409611378683
000088.png,87,24,0.43416747575004894,0.40439943969249725,110.9481351749393,4.622838965622471,16.237445103424484
000089.png,88,19,0.47796368128375005,0.42514780163764954,76.99518369621462,4.052378089274454,16.96718810120872
000090.png,89,20,0.44328476786613463,0.42021529376506805,75.28360466504796,3.764180233252398,17.78051984237551
000091.png,90,18,0.4421718534496095,0.423527330160141,73.44664251880747,4.080369028822637,18.138093911289786
000092.png,91,22,0.41991016268730164,0.40314342081546783,71.14131804853453,3.2336962749333877,18.081041276917567
000093.png,92,23,0.40922705505205237,0.37931394577026367,77.74814578938292,3.380354164755779,17.94305351006382
000094.png,93,25,0.4126454830169678,0.383091539144516,81.00213615677532,3.2400854462710127,17.738725470684233
000095.png,94,23,0.4317076167334681,0.3869156241416931,77.96242486964137,3.3896706465061466,17.31547453196938
000096.png,95,21,0.44207272217387245,0.405269980430603,75.24977112605978,3.5833224345742756,16.494181958099485
000097.png,96,26,0.4236676051066472,0.4101901650428772,92.84122119173665,3.570816199682179,15.257599278217835
000098.png,97,28,0.40901571831532885,0.3767459839582443,94.9720707452666,3.3918596694738072,13.70921731746474
000099.png,98,25,0.4008787226676941,0.376952588558197,114.95707784367579,4.598283113747032,21.68464488052117
000100.png,99,21,0.4239975881008875,0.39250561594963074,95.38802425400362,4.542286869238268,19.227401186164073
000101.png,100,19,0.43191395307842056,0.40658727288246155,85.3540580344704,4.492318843919494,20.087834520824213
000102.png,101,20,0.42692185938358307,0.41055968403816223,86.74521354933725,4.337260677466863,22.06411123936897
000103.png,102,23,0.4100990334282751,0.3802965581417084,121.93541111066885,5.301539613507342,23.74716395334952
000104.png,103,21,0.4289050882770902,0.38434943556785583,136.59594793615412,6.504568949340673,25.02089718584564
000105.png,104,19,0.44535680193650096,0.39166060090065,123.32125940373363,6.490592600196507,25.765898446310818
000106.png,105,16,0.45443621650338173,0.41676485538482666,116.8192492934761,7.3012030808422566,26.494978041369794
000107.png,106,15,0.4582287033398946,0.42765530943870544,120.11569743528506,8.007713162352337,27.14113229577147
000108.png,107,14,0.4557806764330183,0.44091032445430756,103.2705754355239,7.3764696739659925,27.792593771975216
000109.png,108,17,0.4271870027570164,0.37195199728012085,96.84286643049529,5.6966392017938405,28.387666016531995
000110.png,109,16,0.43906462751328945,0.4014567732810974,85.38656476800807,5.3366602980005045,28.8739402141464
000111.png,110,18,0.417203888297081,0.38577406108379364,96.0534171874378,5.336300954857656,29.331024691849436
000112.png,111,16,0.4049426559358835,0.39407767355442047,56.88147646910534,3.5550922793190836,29.74565139513593
000113.png,112,15,0.4093035995960236,0.38863497972488403,61.965131552760425,4.131008770184028,30.091284214995554
000114.png,113,18,0.3910772204399109,0.36152663826942444,96.90058246759277,5.383365692644043,29.768870490519976
000115.png,114,16,0.40087717585265636,0.3767699897289276,91.18868500311798,5.699292812694874,28.850721118762355
000116.png,115,16,0.3988510426133871,0.36441196501255035,62.724727673181285,3.9202954795738303,27.835051546391753
000117.png,116,16,0.40420131012797356,0.3773057758808136,57.28482532606244,3.5803015828789024,26.708593718902996
000118.png,117,15,0.4127437949180603,0.3979506194591522,65.95085512611286,4.39672367507419,25.568867836909074
000119.png,118,17,0.40156787633895874,0.37195566296577454,86.32926004060025,5.078191767094133,24.30972946436864
000120.png,119,16,0.3999464586377144,0.3863348215818405,91.80432273215779,5.737770170759862,23.212461356791255
000121.png,120,15,0.4071345249811808,0.3818359673023224,83.04143613421965,5.53609574228131,22.19347477079436
000122.png,121,18,0.40514616668224335,0.37853385508060455,109.28564794544177,6.071424885857876,21.409332749538937
000123.png,122,15,0.43256093859672545,0.39851701259613037,85.2983322055487,5.686555480369914,21.570539611776724
000124.png,123,16,0.41702501103281975,0.3652176111936569,103.23276148018417,6.45204759251151,21.66872321511497
000125.png,124,16,0.4097034577280283,0.36300477385520935,92.4577744165373,5.7786109010335815,21.724449044036675
000126.png,125,21,0.46438618501027423,0.43161800503730774,119.60023351775928,5.695249215131394,29.420584059759317
000127.png,126,20,0.4782303303480148,0.43548522889614105,114.07806923270843,5.703903461635422,26.67542358264008
000128.png,127,21,0.44920382613227483,0.41793936491012573,119.12789077737533,5.67275670368454,24.232111345513406
000129.png,128,21,0.45790983665557133,0.42586177587509155,118.33048070161472,5.634784795314987,21.598402526237578
000130.png,129,19,0.47591712914015116,0.43215957283973694,99.89252875850815,5.257501513605692,18.986585996895275
000131.png,130,20,0.4776184409856796,0.45623521506786346,115.07450012604653,5.753725006302327,17.62462020193979
000132.png,131,18,0.4945181260506312,0.46043507754802704,105.77956454245114,5.876642474580619,19.39723228383022
000133.png,132,17,0.497069669120452,0.46972891688346863,80.70692194403533,4.747465996707961,28.619856970372435
000134.png,133,18,0.5046626842684216,0.4827543795108795,83.81297350369515,4.656276305760842,20.33528373734559
000135.png,134,18,0.5053066098027759,0.4823450595140457,89.72190157757169,4.984550087642871,27.686449335933872
000136.png,135,17,0.5189237243988934,0.4761064052581787,88.45347556687763,5.2031456215810366,26.593161644708037
000137.png,136,18,0.5155983616908392,0.4892505705356598,77.08739667502554,4.28263314861253,24.233438150963924
000138.png,137,16,0.5442174505442381,0.4931977689266205,74.15117621303189,4.634448513314493,23.360400164523877
000139.png,138,17,0.5483528603525722,0.49174055457115173,74.99170746593427,4.411276909760839,22.005731799546233
000140.png,139,18,0.540114089846611,0.49229690432548523,79.27596226565299,4.40422012586961,19.677188233889265
000141.png,140,16,0.5627548303455114,0.4952232241630554,69.50005970624528,4.34375373164033,17.456115909724158
000142.png,141,15,0.5515654861927033,0.4937760829925537,75.77385927901392,5.051590618600928,17.397736469901417
000143.png,142,16,0.5345216449350119,0.5054529309272766,73.40750175801722,4.587968859876076,17.010972681075774
000144.png,143,15,0.5137899219989777,0.4837394058704376,71.09023603868965,4.739349069245977,16.687232151149676
000145.png,144,15,0.521063768863678,0.5137072205543518,67.77786623147448,4.5185244154316315,16.427841685573643
000146.png,145,18,0.4786622573932012,0.46936696767807007,68.10359696957634,3.7835331649764634,16.12864705648211
000147.png,146,17,0.4810233168742236,0.4629977345466614,65.8944658944659,3.876145052615641,15.749180697634307
000148.png,147,12,0.5569672534863154,0.523170530796051,58.29916809298252,4.858264007748543,15.331900383446776
000149.png,148,14,0.5250499163355146,0.4900362938642502,100.55261447014023,7.1823296050100165,47.46381138133715
000150.png,149,12,0.5618445997436842,0.514959916472435,41.67960301980921,3.4733002516507674,14.458198994281469
